,title,link,POI_ID,like,location,price,country,style,review,bookmark,discount,point,loc,latitude,longitude
20256,北料南麵 N&S Noodle,www.openrice.com/zh/hongkong/r-%E5%8C%97%E6%96%99%E5%8D%97%E9%BA%B5-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r525145,525145,39.0,深水埗元州街137號地舖,$50以下,川菜 (四川),粉麵/米線,(50 食評),1605,,"(22.3339132, 114.1609482, 0.0)","號地舖, 137 Un Chau St, Sham Shui Po, Hong Kong",22.3339132,114.1609482
20258,川之味麻辣米線,www.openrice.com/zh/hongkong/r-%E5%B7%9D%E4%B9%8B%E5%91%B3%E9%BA%BB%E8%BE%A3%E7%B1%B3%E7%B7%9A-%E5%A4%AA%E5%AD%90-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r14001,14001,96.0,太子通菜街212號地舖,$50以下,川菜 (四川),粉麵/米線,(166 食評),2784,,"(22.324667, 114.169618, 0.0)","號地舖, 212 Tung Choi St, Prince Edward, Hong Kong",22.324667,114.169618
20264,漲格重慶老火鍋 Highstyle Hotpot Restaurant,www.openrice.com/zh/hongkong/r-%E6%BC%B2%E6%A0%BC%E9%87%8D%E6%85%B6%E8%80%81%E7%81%AB%E9%8D%8B-%E5%B0%96%E6%B2%99%E5%92%80-%E4%BA%AC%E5%B7%9D%E6%BB%AC-%E7%81%AB%E9%8D%8B-r542465,542465,31.0,尖沙咀厚福街12-12A藍馬商業大廈1樓,$201-400,川菜 (四川),京川滬,(45 食評),3650,,"(22.2995456, 114.1739472, 0.0)","Hong Kong, Hau Fook St, 12-12A號, The Lamma Tower, 1 樓",22.2995456,114.1739472
20749,重慶川味,www.openrice.com/zh/hongkong/r-%E9%87%8D%E6%85%B6%E5%B7%9D%E5%91%B3-%E7%BE%8E%E5%AD%9A-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r190792,190792,6.0,美孚美孚新邨第5期蘭秀道1-24號地舖,$51-100,川菜 (四川),粉麵/米線,(27 食評),219,,"(22.3397445, 114.138997, 0.0)","11 號, 5 Lai Wan Rd, Mei Foo Sun Chuen, Hong Kong",22.3397445,114.138997
20892,金拇指米線 Golden Thumb,www.openrice.com/zh/hongkong/r-%E9%87%91%E6%8B%87%E6%8C%87%E7%B1%B3%E7%B7%9A-%E8%8D%94%E6%9E%9D%E8%A7%92-%E6%B8%AF%E5%BC%8F-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r189985,189985,4.0,荔枝角青山道658號福至工業大廈地下A舖,$50以下,川菜 (四川),粉麵/米線,(14 食評),134,,"(22.3384229, 114.1480543, 0.0)","號 地下 A 舖, Fast Industrial Building, 658 Castle Peak Rd, Lai Chi Kok, Hong Kong",22.3384229,114.1480543
21186,正 麻辣·茶·雲吞,www.openrice.com/zh/hongkong/r-%E6%AD%A3-%E9%BA%BB%E8%BE%A3-%E8%8C%B6-%E9%9B%B2%E5%90%9E-%E9%95%B7%E6%B2%99%E7%81%A3-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r567132,567132,43.0,長沙灣昌華街38號麗寶花園地下5號舖,$50以下,川菜 (四川),川菜 (四川),(44 食評),784,送 25里數 / 30積分,"(22.340531, 114.155099, 0.0)","Hong Kong, 長沙灣昌華街麗寶花園地下七号舖",22.340531,114.155099
21187,麻辣川米線 Smart Rice Noodles,www.openrice.com/zh/hongkong/r-%E9%BA%BB%E8%BE%A3%E5%B7%9D%E7%B1%B3%E7%B7%9A-%E9%95%B7%E6%B2%99%E7%81%A3-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r10921,10921,78.0,長沙灣元州街213號美居中心商場地下22號舖,$50以下,川菜 (四川),粉麵/米線,(114 食評),2827,,"(22.3344381, 114.160156, 0.0)","Manor Centre Block 2, 213 Un Chau St, Cheung Sha Wan, Hong Kong",22.3344381,114.160156
21188,裕一品四川雲南米線,www.openrice.com/zh/hongkong/r-%E8%A3%95%E4%B8%80%E5%93%81%E5%9B%9B%E5%B7%9D%E9%9B%B2%E5%8D%97%E7%B1%B3%E7%B7%9A-%E9%95%B7%E6%B2%99%E7%81%A3-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r46253,46253,23.0,長沙灣青山道267 號地下,$50以下,滇菜 (雲南),川菜 (四川),(39 食評),435,,"(22.33725, 114.157684, 0.0)","號地下, 267 Castle Peak Rd, Cheung Sha Wan, Hong Kong",22.33725,114.157684
21191,重慶二姐火鍋 Lili Hotpot,www.openrice.com/zh/hongkong/r-%E9%87%8D%E6%85%B6%E4%BA%8C%E5%A7%90%E7%81%AB%E9%8D%8B-%E9%95%B7%E6%B2%99%E7%81%A3-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%81%AB%E9%8D%8B-r177327,177327,19.0,長沙灣元州街482號金碧閣地下12號舖,$401-800,川菜 (四川),火鍋,(27 食評),1186,,"(22.3399559, 114.1537357, 0.0)","地下12號舖, Golden Jade Heights, 482-492 Un Chau St, Cheung Sha Wan, Hong Kong",22.3399559,114.1537357
21193,紅火雞煲 Redfire Chicken,www.openrice.com/zh/hongkong/r-%E7%B4%85%E7%81%AB%E9%9B%9E%E7%85%B2-%E9%95%B7%E6%B2%99%E7%81%A3-%E6%B8%AF%E5%BC%8F-%E9%9B%9E%E7%85%B2-r435495,435495,15.0,長沙灣元州街277-279號地舖,$101-200,川菜 (四川),雞煲,(27 食評),1176,送 25里數 / 30積分,"(22.3362206, 114.1569163, 0.0)","號地舖, 277 Un Chau St, Cheung Sha Wan, Hong Kong",22.3362206,114.1569163
21199,禤師傅小廚 Master Huen,www.openrice.com/zh/hongkong/r-%E7%A6%A4%E5%B8%AB%E5%82%85%E5%B0%8F%E5%BB%9A-%E9%95%B7%E6%B2%99%E7%81%A3-%E6%B8%AF%E5%BC%8F-%E9%9B%9E%E7%85%B2-r432977,432977,9.0,長沙灣青山道兼善里4號地下,$50以下,川菜 (四川),雞煲,(19 食評),740,,"(22.339556, 114.152386, 0.0)","號地下, 4 Kim Shin Ln, Cheung Sha Wan, Hong Kong",22.339556,114.152386
21208,樂翠園太子小廚餐廳,www.openrice.com/zh/hongkong/r-%E6%A8%82%E7%BF%A0%E5%9C%92%E5%A4%AA%E5%AD%90%E5%B0%8F%E5%BB%9A%E9%A4%90%E5%BB%B3-%E9%95%B7%E6%B2%99%E7%81%A3-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r532892,532892,6.0,長沙灣順寧道41號裕成大廈地下,$101-200,粵菜 (廣東),川菜 (四川),(10 食評),102,,"(22.3357406, 114.1606377, 0.0)","41 Shun Ning Rd, Lei Cheng Uk, Hong Kong",22.3357406,114.1606377
21213,川味美食,www.openrice.com/zh/hongkong/r-%E5%B7%9D%E5%91%B3%E7%BE%8E%E9%A3%9F-%E9%95%B7%E6%B2%99%E7%81%A3-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r108548,108548,4.0,長沙灣青山道272號地下,$50以下,川菜 (四川),粉麵/米線,(9 食評),136,,"(22.337757, 114.157426, 0.0)","號地下, 272 Castle Peak Rd, Lei Cheng Uk, Hong Kong",22.337757,114.157426
21227,萍姐美食,www.openrice.com/zh/hongkong/r-%E8%90%8D%E5%A7%90%E7%BE%8E%E9%A3%9F-%E9%95%B7%E6%B2%99%E7%81%A3-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E8%BB%8A%E4%BB%94%E9%BA%B5-r40766,40766,4.0,長沙灣青山道380號和興大廈地舖,$50以下,川菜 (四川),車仔麵,(5 食評),139,,"(22.3397069, 114.1553149, 0.0)","Wo Hing Building, 376-378 Castle Peak Rd, So Uk, Hong Kong",22.3397069,114.1553149
21235,自家煮意 D&D Kitchen,www.openrice.com/zh/hongkong/r-%E8%87%AA%E5%AE%B6%E7%85%AE%E6%84%8F-%E9%95%B7%E6%B2%99%E7%81%A3-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r48963,48963,20.0,長沙灣青山道413號東景大廈地下4-5號舖,$51-100,粵菜 (廣東),川菜 (四川),(30 食評),237,,"(22.3397637, 114.1544911, 0.0)","Hong Kong, 長沙灣青山道413號東景大廈4-5號舖",22.3397637,114.1544911
21256,新晶記,www.openrice.com/zh/hongkong/r-%E6%96%B0%E6%99%B6%E8%A8%98-%E9%95%B7%E6%B2%99%E7%81%A3-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r504401,504401,,長沙灣長順街38號長沙灣熟食市場,$51-100,粵菜 (廣東),川菜 (四川),(3 食評),10,,"(22.3359598, 114.1453911, 0.0)","38 Cheung Shun St, Cheung Sha Wan, Hong Kong",22.3359598,114.1453911
21567,川味美食,www.openrice.com/zh/hongkong/r-%E5%B7%9D%E5%91%B3%E7%BE%8E%E9%A3%9F-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r30737,30737,44.0,深水埗福榮街60號,$50以下,川菜 (四川),粉麵/米線,(84 食評),992,,"(22.33134, 114.163764, 0.0)","60 Fuk Wing St, Un Chau, Hong Kong",22.33134,114.163764
21568,傷心酸辣粉,www.openrice.com/zh/hongkong/r-%E5%82%B7%E5%BF%83%E9%85%B8%E8%BE%A3%E7%B2%89-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r509333,509333,12.0,深水埗桂林街149號地下,$50以下,川菜 (四川),粉麵/米線,(22 食評),310,,"(22.3324316, 114.1631355, 0.0)","號地下, 149 Kweilin St, Un Chau, Hong Kong",22.3324316,114.1631355
21574,四川辣妹子 Spicegirl,www.openrice.com/zh/hongkong/r-%E5%9B%9B%E5%B7%9D%E8%BE%A3%E5%A6%B9%E5%AD%90-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%81%AB%E9%8D%8B-r161618,161618,9.0,深水埗荔枝角道204號,$51-100,川菜 (四川),火鍋,(15 食評),780,,"(22.3266326, 114.1633494, 0.0)","204 Lai Chi Kok Rd, Tong Mi, Hong Kong",22.3266326,114.1633494
21575,華記小廚,www.openrice.com/zh/hongkong/r-%E8%8F%AF%E8%A8%98%E5%B0%8F%E5%BB%9A-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%8F%B0%E7%81%A3%E8%8F%9C-r481689,481689,9.0,深水埗荔枝角道240-244號寶興樓地舖,$51-100,川菜 (四川),台灣菜,(15 食評),966,,"(22.3272127, 114.1626711, 0.0)","寶興樓地舖, 240 Lai Chi Kok Rd, Sham Shui Po, Hong Kong",22.3272127,114.1626711
21586,四川重口味  Heavy Taste,www.openrice.com/zh/hongkong/r-%E5%9B%9B%E5%B7%9D%E9%87%8D%E5%8F%A3%E5%91%B3-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r71386,71386,17.0,深水埗元州街11號地下,$51-100,川菜 (四川),粉麵/米線,(33 食評),1122,,"(22.330627, 114.165191, 0.0)","號地下, 11 Un Chau St, Tong Mi, Hong Kong",22.330627,114.165191
21593,川味美食,www.openrice.com/zh/hongkong/r-%E5%B7%9D%E5%91%B3%E7%BE%8E%E9%A3%9F-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r117963,117963,4.0,深水埗汝州街257號地下,$50以下,川菜 (四川),粉麵/米線,(7 食評),129,,"(22.329815, 114.161336, 0.0)","號地下, 257 Yu Chau St, Sham Shui Po, Hong Kong",22.329815,114.161336
21596,當家干鍋,www.openrice.com/zh/hongkong/r-%E7%95%B6%E5%AE%B6%E5%B9%B2%E9%8D%8B-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r453684,453684,5.0,深水埗欽州街37號西九龍中心8樓美食廣場8F08號舖,$50以下,川菜 (四川),粉麵/米線,(5 食評),83,,"(22.331092, 114.159784, 0.0)","Hong Kong, 深水埗欽州街37號西九龍中心8樓美食廣場8F38號舖",22.331092,114.159784
21600,紅火雞煲 Redfire Hotpot,www.openrice.com/zh/hongkong/r-%E7%B4%85%E7%81%AB%E9%9B%9E%E7%85%B2-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E6%B8%AF%E5%BC%8F-%E9%9B%9E%E7%85%B2-r120924,120924,5.0,深水埗順寧道23-26號康福大廈地下9號舖,$101-200,川菜 (四川),雞煲,(9 食評),672,,"(22.3356846, 114.1609886, 0.0)","Shop 9, Hong Fook Building, 23-26 Shun Ning Rd, Sham Shui Po, Hong Kong",22.3356846,114.1609886
21602,順寧小館 Shun Ning Restaurant,www.openrice.com/zh/hongkong/r-%E9%A0%86%E5%AF%A7%E5%B0%8F%E9%A4%A8-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r535650,535650,2.0,深水埗順寧道29-39號新寧閣地下D舖,$51-100,粵菜 (廣東),川菜 (四川),(5 食評),203,,"(22.335557, 114.160735, 0.0)","Hong Kong, 順寧道 29 - 39 號新寧閣 地下 A - C舖",22.335557,114.160735
21607,味閣・特色餐廳 Grillfish Hotpot,www.openrice.com/zh/hongkong/r-%E5%91%B3%E9%96%A3%E3%83%BB%E7%89%B9%E8%89%B2%E9%A4%90%E5%BB%B3-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r567817,567817,3.0,深水埗大埔道128號逸華軒地下A號舖,$101-200,川菜 (四川),火鍋,(5 食評),60,,"(22.330101, 114.166301, 0.0)","Shop A, The Merrylands, 128 Tai Po Rd, Tong Mi, Hong Kong",22.330101,114.166301
21616,食全食美 Shi Quan Shi Mei,www.openrice.com/zh/hongkong/r-%E9%A3%9F%E5%85%A8%E9%A3%9F%E7%BE%8E-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r575822,575822,2.0,深水埗青山道152號地舖,$101-200,粵菜 (廣東),川菜 (四川),(3 食評),36,,"(22.335843, 114.1598878, 0.0)","號地舖, 152 Castle Peak Rd, Cheung Sha Wan, Hong Kong",22.335843,114.1598878
21618,勁撚串,www.openrice.com/zh/hongkong/r-%E5%8B%81%E6%92%9A%E4%B8%B2-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E6%B8%AF%E5%BC%8F-%E4%B8%B2%E7%87%92-r533643,533643,1.0,深水埗北河街33-39號地下1號舖,$51-100,川菜 (四川),串燒,(1 食評),253,,"(22.3280192, 114.1604472, 0.0)","地下1號舖, Joyful Garden, 33-39 Pei Ho St, Sham Shui Po, Hong Kong",22.3280192,114.1604472
21640,客天下 Ke Tian Xia,www.openrice.com/zh/hongkong/r-%E5%AE%A2%E5%A4%A9%E4%B8%8B-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%AE%A2%E5%AE%B6%E8%8F%9C-%E7%81%AB%E9%8D%8B-r503287,503287,,深水埗青山道84-90號新明閣地下1號舖,$101-200,客家菜,川菜 (四川),(3 食評),93,,"(22.3347617, 114.1613761, 0.0)","號舖, Sun Ming Court, 84-90 Castle Peak Rd, Lei Cheng Uk, Hong Kong",22.3347617,114.1613761
21662,當家雲吞麵,www.openrice.com/zh/hongkong/r-%E7%95%B6%E5%AE%B6%E9%9B%B2%E5%90%9E%E9%BA%B5-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r44998,44998,1.0,深水埗欽州街37號西九龍中心8樓美食廣場8F24號舖,$50以下,粵菜 (廣東),川菜 (四川),(1 食評),7,,"(22.331092, 114.159784, 0.0)","Hong Kong, 深水埗欽州街37號西九龍中心8樓美食廣場8F38號舖",22.331092,114.159784
21666,皇后米線 Queen's Rice Noodle,www.openrice.com/zh/hongkong/r-%E7%9A%87%E5%90%8E%E7%B1%B3%E7%B7%9A-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r573754,573754,1.0,深水埗汝州街249號地舖,$50以下,滇菜 (雲南),川菜 (四川),(3 食評),19,,"(22.329704, 114.161491, 0.0)","號地舖, 249 Yu Chau St, Sham Shui Po, Hong Kong",22.329704,114.161491
21675,辣滋味,www.openrice.com/zh/hongkong/r-%E8%BE%A3%E6%BB%8B%E5%91%B3-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r594199,594199,,深水埗福榮街124號地下,$51-100,川菜 (四川),粉麵/米線,,5,,"(22.3326735, 114.162079, 0.0)","號地下, 124 Fuk Wing St, Un Chau, Hong Kong",22.3326735,114.162079
21678,川香坊,www.openrice.com/zh/hongkong/r-%E5%B7%9D%E9%A6%99%E5%9D%8A-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r590608,590608,,深水埗長沙灣道262號萬利大廈地下A4號舖,$50以下,川菜 (四川),小食店,,2,,"(22.3316221, 114.1616548, 0.0)","Hong Kong, 深水埗長沙灣道262號地下A4舖",22.3316221,114.1616548
21693,九品小廚,www.openrice.com/zh/hongkong/r-%E4%B9%9D%E5%93%81%E5%B0%8F%E5%BB%9A-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E6%B8%AF%E5%BC%8F-%E7%81%AB%E9%8D%8B-r154820,154820,,深水埗醫局街174號,$50以下,川菜 (四川),火鍋,(1 食評),39,,"(22.328339, 114.160043, 0.0)","174 Yee Kuk St, Sham Shui Po, Hong Kong",22.328339,114.160043
21695,火紅火綠串到爆燒烤雞煲專門店 Living Fire 168 (已搬遷),www.openrice.com/zh/hongkong/r-%E7%81%AB%E7%B4%85%E7%81%AB%E7%B6%A0%E4%B8%B2%E5%88%B0%E7%88%86%E7%87%92%E7%83%A4%E9%9B%9E%E7%85%B2%E5%B0%88%E9%96%80%E5%BA%97-%E6%B7%B1%E6%B0%B4%E5%9F%97-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%81%AB%E9%8D%8B-r46293,46293,16.0,深水埗營盤街159-161號金德花園地下6號舖,$50以下,川菜 (四川),火鍋,(23 食評),106,,"(22.33564, 114.161149, 0.0)","Hong Kong, 九龍深水埗營盤街159-161號金德花園地下3號舖",22.33564,114.161149
21951,津津好好味,www.openrice.com/zh/hongkong/r-%E6%B4%A5%E6%B4%A5%E5%A5%BD%E5%A5%BD%E5%91%B3-%E5%A4%AA%E5%AD%90-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E6%B9%AF%E5%93%81-r504632,504632,24.0,太子長沙灣道51號地下,$50以下,川菜 (四川),拉麵,(47 食評),2989,,"(22.3275512, 114.166087, 0.0)","號地下, 51 Cheung Sha Wan Rd, Tong Mi, Hong Kong",22.3275512,114.166087
21953,傷心酸辣粉,www.openrice.com/zh/hongkong/r-%E5%82%B7%E5%BF%83%E9%85%B8%E8%BE%A3%E7%B2%89-%E5%A4%AA%E5%AD%90-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r58100,58100,21.0,太子西洋菜南街234號地舖,$50以下,川菜 (四川),粉麵/米線,(52 食評),472,,"(22.3226672, 114.1694774, 0.0)","號地舖, 234 Sai Yeung Choi St S, Mong Kok, Hong Kong",22.3226672,114.1694774
21964,亞南雞煲 Ah Nam Kitchen,www.openrice.com/zh/hongkong/r-%E4%BA%9E%E5%8D%97%E9%9B%9E%E7%85%B2-%E5%A4%AA%E5%AD%90-%E6%9D%B1%E5%8C%97%E8%8F%9C-%E9%9B%9E%E7%85%B2-r110895,110895,11.0,太子花園街211號地下,$101-200,川菜 (四川),東北菜,(24 食評),1238,,"(22.324965, 114.169812, 0.0)","號地下, 211 Fa Yuen St, Prince Edward, Hong Kong",22.324965,114.169812
21971,小麵站,www.openrice.com/zh/hongkong/r-%E5%B0%8F%E9%BA%B5%E7%AB%99-%E5%A4%AA%E5%AD%90-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r519945,519945,6.0,太子砵蘭街456號地下A舖,$50以下,川菜 (四川),粉麵/米線,(10 食評),309,,"(22.3263467, 114.1674605, 0.0)","Hong Kong, 太子砵蘭街456號地下A舖",22.3263467,114.1674605
21974,寶寶雞煲 Po Po Chicken Pot,www.openrice.com/zh/hongkong/r-%E5%AF%B6%E5%AF%B6%E9%9B%9E%E7%85%B2-%E5%A4%AA%E5%AD%90-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%9E%E7%85%B2-r79506,79506,14.0,太子基隆街11號地下,$101-200,粵菜 (廣東),川菜 (四川),(32 食評),946,送 25里數 / 30積分,"(22.324522, 114.167327, 0.0)","號地下, 11 Ki Lung St, Prince Edward, Hong Kong",22.324522,114.167327
21980,新川美食,www.openrice.com/zh/hongkong/r-%E6%96%B0%E5%B7%9D%E7%BE%8E%E9%A3%9F-%E5%A4%AA%E5%AD%90-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r179885,179885,5.0,太子砵蘭街414號,$50以下,滇菜 (雲南),川菜 (四川),(7 食評),305,,"(22.325416, 114.167589, 0.0)","414 Portland St, Prince Edward, Hong Kong",22.325416,114.167589
21981,火玲瓏,www.openrice.com/zh/hongkong/r-%E7%81%AB%E7%8E%B2%E7%93%8F-%E5%A4%AA%E5%AD%90-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r168498,168498,9.0,太子基隆街30號地下,$101-200,川菜 (四川),中菜館,(13 食評),830,9折,"(22.325172, 114.166958, 0.0)","號地下, 30 Ki Lung St, Prince Edward, Hong Kong",22.325172,114.166958
21984,香飄飄川味麻辣燙 Ziang Piao Piao Ma La Tang,www.openrice.com/zh/hongkong/r-%E9%A6%99%E9%A3%84%E9%A3%84%E5%B7%9D%E5%91%B3%E9%BA%BB%E8%BE%A3%E7%87%99-%E5%A4%AA%E5%AD%90-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r506581,506581,3.0,太子水渠道32號美星樓地下2號舖,$50以下,川菜 (四川),中菜館,(6 食評),362,,"(22.323452, 114.169591, 0.0)","地下2號舖, 32 Nullah Rd, Prince Edward, Hong Kong",22.323452,114.169591
21992,八姐餃子王,www.openrice.com/zh/hongkong/r-%E5%85%AB%E5%A7%90%E9%A4%83%E5%AD%90%E7%8E%8B-%E5%A4%AA%E5%AD%90-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E9%9B%B2%E5%90%9E-%E9%A4%83%E5%AD%90-r185816,185816,5.0,太子砵蘭街379D號地舖,$50以下,川菜 (四川),雲吞/餃子,(12 食評),343,,"(22.3243174, 114.1675417, 0.0)","號地舖, Ki Lung Building, 369-379 Portland St, Prince Edward, Hong Kong",22.3243174,114.1675417
21995,川巴莊,www.openrice.com/zh/hongkong/r-%E5%B7%9D%E5%B7%B4%E8%8E%8A-%E5%A4%AA%E5%AD%90-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r164708,164708,,太子砵蘭街444號地下,$51-100,川菜 (四川),水煮菜式,(2 食評),310,,"(22.326075, 114.167444, 0.0)","號地下, 444 Portland St, Mong Kok, Hong Kong",22.326075,114.167444
21996,川粵米線,www.openrice.com/zh/hongkong/r-%E5%B7%9D%E7%B2%B5%E7%B1%B3%E7%B7%9A-%E5%A4%AA%E5%AD%90-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r575850,575850,3.0,太子界限街39號地舖,$50以下,川菜 (四川),粉麵/米線,(5 食評),41,,"(22.326564, 114.1670242, 0.0)","號地舖, 39 Boundary St, Tong Mi, Hong Kong",22.326564,114.1670242
22001,二姐家鄉小食,www.openrice.com/zh/hongkong/r-%E4%BA%8C%E5%A7%90%E5%AE%B6%E9%84%89%E5%B0%8F%E9%A3%9F-%E5%A4%AA%E5%AD%90-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r559417,559417,,太子界限街38號地下A3舖,$50以下,川菜 (四川),川菜 (四川),(2 食評),55,,"(22.3263207, 114.1683455, 0.0)","地下A3舖, 38N Boundary St, Prince Edward, Hong Kong",22.3263207,114.1683455
22020,津津-好金の味 (已搬遷),www.openrice.com/zh/hongkong/r-%E6%B4%A5%E6%B4%A5-%E5%A5%BD%E9%87%91%E3%81%AE%E5%91%B3-%E5%A4%AA%E5%AD%90-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E6%B9%AF%E5%93%81-r42061,42061,45.0,太子砵蘭街456號地下,$50以下,川菜 (四川),拉麵,(54 食評),1630,,"(22.3263467, 114.1674605, 0.0)","號地下, 456 Portland Street, 456 Portland St, Prince Edward, Hong Kong",22.3263467,114.1674605
22344,焸 - 帝王蟹海鮮火鍋專門店,www.openrice.com/zh/hongkong/r-%E7%84%B8-%E5%B8%9D%E7%8E%8B%E8%9F%B9%E6%B5%B7%E9%AE%AE%E7%81%AB%E9%8D%8B%E5%B0%88%E9%96%80%E5%BA%97-%E5%B0%87%E8%BB%8D%E6%BE%B3-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%81%AB%E9%8D%8B-r527861,527861,13.0,將軍澳唐俊街18號The Parkside地下G09號舖,$101-200,粵菜 (廣東),川菜 (四川),(25 食評),1981,送 25里數 / 30積分,"(22.3055036, 114.2613564, 0.0)","18號 Tong Chun St, Tseung Kwan O, Hong Kong",22.3055036,114.2613564
